"id","name","dynasty","lifetime","pinyin"
"539112","释净昭","8",,"s"
"539113","庞履廷","12",,"p"
"539114","李师德","8",,"l"
"539115","甘禾","12",,"g"
"539116","修雅","6",,"x"
"539117","豆卢复","6",,"d"
"539118","滕迈","6",,"t"
"539119","房子靖","8",,"f"
"539120","邱庭树","12",,"q"
"539121","黄台","8",,"h"
"539122","陈袖","8",,"c"
"539123","朱延","6",,"z"
"539124","王从","8",,"w"
"539125","吴师能","8",,"w"
"539126","刘统勋","12",,"l"
"539127","许印芳","12",,"x"
"539128","释德聪","8",,"s"
"539129","李鼎","8",,"l"
"539131","苏寿元","8",,"s"
"539132","孙载","8",,"s"
"539133","僧明河","12",,"s"
"539134","王谨礼","8",,"w"
"539135","梁补阙","6",,"l"
"539136","李合","6",,"l"
"539137","崔备","6",,"c"
"539138","玄幽","6",,"x"
"539139","何维棣","12",,"h"
"539140","徐起滨","8",,"x"
"539141","胥鼎","9",,"x"
"539142","蔡环黼","12",,"c"
"539143","潘绪","11",,"p"
"539144","孙承宗","11",,"s"
"539145","孙大雅","8",,"s"
"539146","萧纪","4",,"x"
"539147","王思任","11",,"w"
"539148","黄从龙","8",,"h"
"539149","聂致孙","8",,"n"
"539150","陈恭","8",,"c"
"539151","蒋存诚","8",,"j"
"539152","孙周卿","10",,"s"
"539153","吴继乔","11",,"w"
"539154","胡志康","8",,"h"
"539155","王云鹏","12",,"w"
"539156","盛旷","8",,"s"
"539157","钱一清","12",,"q"
"539158","许伯旅","11",,"x"
"539159","林元","11",,"l"
"539160","郭岩","8",,"g"
"539161","崔元范","6",,"c"
"539162","张道符","6",,"z"
"539163","陈埴","8",,"c"
"539164","孟思","11",,"m"
"539165","顾可久","11",,"g"
"539166","汪士深","10",,"w"
"539167","徐翙凤","12",,"x"
"539168","王熊","6",,"w"
"539169","惠周惕","12",,"h"
"539170","王汉之","8",,"w"
"539171","钱锦城","12",,"q"
"539172","帛道猷","3",,"b"
"539173","李德彰","11",,"l"
"539174","曹尔垓","12",,"c"
"539175","郭三聘","8",,"g"
"539176","王公亮","6",,"w"
"539178","图敏","12",,"t"
"539179","李九鹏","12",,"l"
"539180","毛奎","8",,"m"
"539181","屠寄","12",,"t"
"539182","陆艺","12",,"l"
"539184","曹确","8",,"c"
"539185","陆姮","12",,"l"
"539186","吕祖平","8",,"l"
"539187","赖世观","12",,"l"
"539188","戴逸卿","8",,"d"
"539189","冯璜","12",,"f"
"539190","蔡时豫","12",,"c"
"539191","范穆","11",,"f"
"539192","吕卣","11",,"l"
"539193","熊一潇","12",,"x"
"539194","彭九万","8",,"p"
"539195","涂莹","12",,"t"
"539196","刘豹","12",,"l"
"539197","练毖","8",,"l"
"539198","许楚畹","12",,"x"
"539199","卢德嘉","12",,"l"
"539200","谢泌","8",,"x"
"539201","王学浩","12",,"w"
"539202","陈珙","11",,"c"
"539203","黄文达","12",,"h"
"539204","范习父","8",,"f"
"539205","陈尧典","11",,"c"
"539206","王竞","9",,"w"
"539208","史济庄","12",,"s"
"539209","黄璋","12",,"h"
"539210","林仕猷","11",,"l"
"539212","刘祁","10",,"l"
"539213","李殿图","12",,"l"
"539214","王大椿","12",,"w"
"539215","何彤云","12",,"h"
"539216","许遂","12",,"x"
"539217","王景云","8",,"w"
"539218","顾瑶华","12",,"g"
"539219","罗人琮","12",,"l"
"539220","陈缜","11",,"c"
"539221","莫大勋","12",,"m"
"539222","王致中","12",,"w"
"539223","梁锽","6",,"l"
"539224","顾植","12",,"g"
"539225","毕仲衍","8",,"b"
"539226","完颜守典","12",,"w"
"539227","黄文琛","12",,"h"
"539228","慧霖","12",,"h"
"539229","吴景","8",,"w"
"539230","李从善","6",,"l"
"539232","李弥正","8",,"l"
"539233","陆弼","11",,"l"
"539234","黄曾","12",,"h"
"539235","薛邦扬","12",,"x"
"539236","王鲁复","6",,"w"
"539237","蒋泩","12",,"j"
"539238","何桂珍","12",,"h"
"539239","刘彦和","8",,"l"
"539240","邓恩锡","12",,"d"
"539241","慧超","6",,"h"
"539243","达麟图","12",,"d"
"539244","李崇嗣","6",,"l"
"539245","程浚","8",,"c"
"539246","蒋肱","6",,"j"
"539247","乐史","8",,"l"
"539248","钱绅","11",,"q"
"539250","王麟书","12",,"w"
"539251","李真","6",,"l"
"539252","陈本直","12",,"c"
"539253","李谟","12",,"l"
"539254","梁若衡","11",,"l"
"539255","秦镛","11",,"q"
"539256","邓旭","11",,"d"
"539257","夏诏新","12",,"x"
"539258","李元圭","10",,"l"
"539259","高彦竹","8",,"g"
"539260","郭虚己","6",,"g"
"539261","黄辂","12",,"h"
"539262","熊叶飞","11",,"x"
"539263","葛起耕","8",,"g"
"539264","冰如源","11",,"b"
"539265","绍兴道人","8",,"s"
"539266","刘时英","12",,"l"
"539267","刘熺","8",,"l"
"539268","白履忠","6",,"b"
"539269","释晓莹","8",,"s"
"539270","梁绍曾","11",,"l"
"539271","寂琇","12",,"j"
"539272","戴敦元","12",,"d"
"539273","蒋概","8",,"j"
"539274","蔡以瑺","12",,"c"
"539275","苏文饶","8",,"s"
"539276","王丘","6",,"w"
"539277","姜顺龙","12",,"j"
"539279","萧惟豫","12",,"x"
"539280","方楘如","12",,"f"
"539281","奚商衡","8",,"x"
"539282","刘梦才","8",,"l"
"539283","王胡之","3",,"w"
"539284","钱伯言","8",,"q"
"539285","黄伯思","8",,"h"
"539286","张荐","6",,"z"
"539287","沈雅","12",,"s"
"539288","沈金藻","12",,"s"
"539289","释进英","8",,"s"
"539290","蔡桓","12",,"c"
"539291","陶彝","8",,"t"
"539292","孙宝仍","12",,"s"
"539294","陈揆","8",,"c"
"539295","林岊","8",,"l"
"539296","孟行古","8",,"m"
"539297","蔡含灵","12",,"c"
"539298","郭九会","12",,"g"
"539299","董师谦","8",,"d"
"539300","温会","6",,"w"
"539301","王之球","12",,"w"
"539303","梁廷标","11",,"l"
"539304","任其昌","12",,"r"
"539305","梁清远","12",,"l"
"539306","福静","12",,"f"
"539307","秦鐄","12",,"q"
"539308","汪承庆","12",,"w"
"539309","蒋氏","6",,"j"
"539310","何谦","11",,"h"
"539311","危昭德","8",,"w"
"539312","高佑釲","12",,"g"
"539313","德隐","12",,"d"
"539314","范令闻","8",,"f"
"539315","释惟凤","8",,"s"
"539316","汤世昌","12",,"t"
"539317","王兰","12",,"w"
"539318","沈曾桐","12",,"s"
"539319","刘师服","6",,"l"
"539320","梁崇廷","11",,"l"
"539321","释灵源","8",,"s"
"539322","释道举","8",,"s"
"539323","郭忠谟","8",,"g"
"539324","金孝槐","12",,"j"
"539325","胡佩荪","12",,"h"
"539326","滕潜","6",,"t"
"539327","陈养元","12",,"c"
"539328","陈玉珂","12",,"c"
"539329","吴晴","12",,"w"
"539330","陈宗道","8",,"c"
"539331","卢载","6",,"l"
"539333","杜东","8",,"d"
"539334","梁瑜","11",,"l"
"539335","李尚迪","12",,"l"
"539336","施侃","11",,"s"
"539337","郑德玄","6",,"z"
"539338","高本","8",,"g"
"539339","何调元","11",,"h"
"539340","梵音","12",,"f"
"539341","袁表","11",,"y"
"539342","韩性","10",,"h"
"539343","王休","8",,"w"
"539344","黄符","8",,"h"
"539345","赵良器","6",,"z"
"539346","汪仲洋","12",,"w"
"539347","邵自华","12",,"s"
"539348","李见龙","11",,"l"
"539349","方毓昭","12",,"f"
"539350","韩似山","8",,"h"
"539351","高志道","10",,"g"
"539352","王老者","8",,"w"
"539353","陈鼎元","12",,"c"
"539354","张友正","6",,"z"
"539355","莫若拙","8",,"m"
"539356","江昶","12",,"j"
"539357","张子明","6",,"z"
"539358","程介","8",,"c"
"539359","石申","12",,"s"
"539360","李惠源","12",,"l"
"539361","焦廷琥","12",,"j"
"539362","黄葆谦","12",,"h"
"539363","徐媛","11",,"x"
"539364","陈经正","8",,"c"
"539365","李星沅","12",,"l"
"539366","陈松","11",,"c"
"539367","陈伯铭","12",,"c"
"539368","徐良琛","12",,"x"
"539369","刘太冲","6",,"l"
"539370","吴文柔","12",,"w"
"539371","李士濂","11",,"l"
"539372","庾吉甫","10",,"y"
"539373","施玫","12",,"s"
"539374","周贺","6",,"z"
"539375","端淑卿","11",,"d"
"539376","许篪","11",,"x"
"539377","吴应奎","12",,"w"
"539378","范寅孙","8",,"f"
"539379","宋温故","8",,"s"
"539380","吴青莲","12",,"w"
"539381","史兰","12",,"s"
"539382","董煟","8",,"d"
"539383","萧贲","4",,"x"
"539384","黄子实","8",,"h"
"539385","华岩","12",,"h"
"539386","南修造","8",,"n"
"539387","释净豁","8",,"s"
"539388","释古卷","11",,"s"
"539389","陈述","6",,"c"
"539390","王大作","12",,"w"
"539391","王徵","8",,"w"
"539392","徐玄之","6",,"x"
"539393","夏塽","12",,"x"
"539394","汪曾武","13",,"w"
"539395","王一元","12",,"w"
"539396","释慧深","8",,"s"
"539397","尚廷枫","12",,"s"
"539398","僧鸾","6",,"s"
"539399","王烈","6",,"w"
"539400","黄家舒","11",,"h"
"539401","徐书受","12",,"x"
"539402","施鸿勋","12",,"s"
"539403","王沂","6",,"w"
"539405","吴白涵","12",,"w"
"539406","胡清","8",,"h"
"539407","许廷崙","12",,"x"
"539408","李衡","8",,"l"
"539409","戴汝白","8",,"d"
"539410","赵莹","10",,"z"
"539411","徐宪","10",,"x"
"539412","王素音","12",,"w"
"539413","冯娴","12",,"f"
"539414","韦处厚","6",,"w"
"539415","龚立海","12",,"g"
"539416","彭次云","8",,"p"
"539417","林豫","8",,"l"
"539418","吴端","8",,"w"
"539419","陈凯永","12",,"c"
"539420","缪志道","8",,"m"
"539421","孔道辅","8",,"k"
"539422","释仁钦","8",,"s"
"539423","梁佩兰","12",,"l"
"539424","顾同应","11",,"g"
"539425","季贞一","11",,"j"
"539426","倪会","12",,"n"
"539427","毕乾泰","6",,"b"
"539428","唐元","11",,"t"
"539430","李元翁","8",,"l"
"539431","马总","6",,"m"
"539432","吴安持","8",,"w"
"539433","韦奇","8",,"w"
"539434","周瑀","6",,"z"
"539435","冯士颐","10",,"f"
"539437","徐震","11",,"x"
"539438","姜锡嘏","12",,"j"
"539439","文休承","11",,"w"
"539440","洪炎","8",,"h"
"539441","释宗振","8",,"s"
"539442","邵元龙","12",,"s"
"539443","林汝砺","8",,"l"
"539444","奚球","8",,"x"
"539445","杨洵美","6",,"y"
"539446","沈蓥","12",,"s"
"539447","钱宝琛","12",,"q"
"539448","冯澄","8",,"f"
"539449","莫与齐","11",,"m"
"539450","祁琳","12",,"q"
"539451","孟点","8",,"m"
"539452","史一经","12",,"s"
"539453","梁彦深","8",,"l"
"539454","萧意","6",,"x"
"539455","倪涛","8",,"n"
"539456","吴永和","12",,"w"
"539457","山野人","8",,"s"
"539458","林用霖","12",,"l"
"539459","吴锡黻","12",,"w"
"539460","息夫牧","6",,"x"
"539461","萧晔","4",,"x"
"539462","沈晖","11",,"s"
"539463","何道生","12",,"h"
"539464","释善月","8",,"s"
"539465","沈玄","11",,"s"
"539466","萧龙","11",,"x"
"539467","郭传昌","12",,"g"
"539468","陈素贞","12",,"c"
"539469","长孙佐辅","6",,"z"
"539470","裴谞","6",,"p"
"539471","刘鸿庚","12",,"l"
"539472","于逖","6",,"y"
"539473","李瀚","6",,"l"
"539474","徐蒇","8",,"x"
"539475","万以申","11",,"w"
"539476","李廷臣","11",,"l"
"539478","何薳","8",,"h"
"539479","廖衡","8",,"l"
"539480","屠敬心","12",,"t"
"539481","陈宝箴","12",,"c"
"539482","黄良辉","12",,"h"
"539483","辛文房","10",,"x"
"539484","许青麟","12",,"x"
"539485","万世延","8",,"w"
"539486","林稹","8",,"l"
"539487","书諴","12",,"s"
"539488","秦道然","12",,"q"
"539489","江朝议","8",,"j"
"539490","王畿","12",,"w"
"539491","陈琡","6",,"c"
"539492","黄绍箕","12",,"h"
"539493","陈龙庆","12",,"c"
"539494","汪继燝","12",,"w"
"539495","释元净","8",,"s"
"539496","马仕彪","11",,"m"
"539498","阚凤楼","12",,"k"
"539500","杨敬述","6",,"y"
"539501","王协梦","12",,"w"
"539502","徐元文","12",,"x"
"539503","刘伯琛","12",,"l"
"539504","柴援","8",,"c"
"539505","刘季裴","8",,"l"
"539506","王孙蔚","12",,"w"
"539507","邵知柔","8",,"s"
"539508","许延礽","12",,"x"
"539509","贾舍人","8",,"j"
"539510","黄刍","8",,"h"
"539511","安广生","12",,"a"
"539513","蒋延鋐","12",,"j"
"539514","孙仅","8",,"s"
"539515","纪淑曾","12",,"j"
"539516","南卓","6",,"n"
"539517","刘大绅","12",,"l"
"539518","沈丙莹","12",,"s"
"539519","毕海珖","12",,"b"
"539520","李梃","8",,"l"
"539521","程邻","8",,"c"
"539522","桂柔夫","8",,"g"
"539523","李熙载","8",,"l"
"539524","徐埴夫","12",,"x"
"539525","魏乃勷","12",,"w"
"539526","陈子良","6",,"c"
"539527","李鸿裔","12",,"l"
"539528","唐士耻","8",,"t"
"539529","吉鸿昌","13",,"j"
"539530","徐森","12",,"x"
"539531","黄然","8",,"h"
"539532","沈廉","12",,"s"
"539533","罗典","12",,"l"
"539534","陈鸿墀","12",,"c"
"539535","朱绛","6",,"z"
"539536","李谨言","6",,"l"
"539537","乔世宁","11",,"q"
"539538","王秉韬","12",,"w"
"539539","王巳","8",,"w"
"539540","陈仅","12",,"c"
"539541","王源生","12",,"w"
"539542","潘振甲","12",,"p"
"539543","姜仲谦","8",,"j"
"539544","揭祐民","10",,"j"
"539545","陈植","8",,"c"
"539547","邵瑸","12",,"s"
"539548","曹景宗","4",,"c"
"539549","陈文起","12",,"c"
"539550","胡大成","8",,"h"
"539551","刘芳节","11",,"l"
"539552","李元操","6",,"l"
"539553","沈廷文","12",,"s"
"539554","陈炅","11",,"c"
"539555","王开平","8",,"w"
"539556","柳富","8",,"l"
"539557","西成","12",,"x"
"539558","钱宪","11",,"q"
"539559","崔骃","2",,"c"
"539560","魏二翁","8",,"w"
"539561","高退之","6",,"g"
"539562","李骞","4",,"l"
"539563","释景祥","8",,"s"
"539564","宋名朗","12",,"s"
"539565","伍诰","8",,"w"
"539566","顾八代","12",,"g"
"539567","姚伦","6",,"y"
"539568","万友正","12",,"w"
"539569","陶天球","11",,"t"
"539570","范周","8",,"f"
"539571","白恩佑","12",,"b"
"539572","辛齐光","12",,"x"
"539573","金汉臣","8",,"j"
"539574","管绳莱","12",,"g"
"539575","宋仕明","11",,"s"
"539576","谢举","4",,"x"
"539577","陈汝咸","12",,"c"
"539579","毛张健","12",,"m"
"539580","屠湘之","12",,"t"
"539581","德保","12",,"d"
"539582","吴应造","12",,"w"
"539583","钱荣光","12",,"q"
"539584","陈絅","11",,"c"
"539585","陈睍","8",,"c"
"539586","刘蓉","12",,"l"
"539587","彭镛","11",,"p"
"539588","陈炎","8",,"c"
"539589","李友棠","12",,"l"
"539590","冒国柱","12",,"m"
"539591","姜龙","11",,"j"
"539592","孙宗彝","12",,"s"
"539593","蒋继伯","12",,"j"
"539594","戴雨耕","8",,"d"
"539595","钱宏","8",,"q"
"539596","黄慧真","8",,"h"
"539597","蓝千秋","12",,"l"
"539598","李鼗","8",,"l"
"539599","黄度",,,"h"
"539600","舒芝生","12",,"s"
"539601","杜司直","8",,"d"
"539602","何元普","12",,"h"
"539603","陈慧珠","12",,"c"
"539604","储贞庆","12",,"c"
"539605","王表","6",,"w"
"539606","许德溥","12",,"x"
"539609","沈性","11",,"s"
"539611","童颐","8",,"t"
"539612","崔羽","8",,"c"
"539613","张子友","10",,"z"
"539614","实雄","12",,"s"
"539615","王少华","12",,"w"
"539616","庞树柏","12",,"p"
"539617","陈增源","12",,"c"
"539618","方朔","11",,"f"
"539619","崔峄","8",,"c"
"539620","释知炳","8",,"s"
"539621","高赓恩","12",,"g"
"539622","师颃","8",,"s"
"539623","吴达","12",,"w"
"539624","韩丕","8",,"h"
"539625","汪泌","8",,"w"
"539626","唐勋","11",,"t"
"539627","沈良","10",,"s"
"539628","天峤游人","6",,"t"
"539629","童佩","11",,"t"
"539630","邓士锦","12",,"d"
"539631","邹绍先","6",,"z"
"539632","崔全素","6",,"c"
"539633","广润","11",,"g"
"539634","杜琼","11",,"d"
"539635","林烈","11",,"l"
"539636","李维桢","11",,"l"
"539637","蔡向","8",,"c"
"539638","王寔","10",,"w"
"539639","释大香","11",,"s"
"539640","宋华金","12",,"s"
"539641","慧藏","6",,"h"
"539642","潘咨","12",,"p"
"539643","余延寿","6",,"y"
"539644","刘望","6",,"l"
"539645","沈躬行","8",,"s"
"539646","释今四","11",,"s"
"539647","释从瑾","8",,"s"
"539648","史弥坚","8",,"s"
"539649","吴树萱","12",,"w"
"539650","沈宝森","12",,"s"
"539651","陆祖瀛","12",,"l"
"539652","高宪","10",,"g"
"539654","胡世将","8",,"h"
"539656","许景先","6",,"x"
"539657","韩鼎元","12",,"h"
"539658","韩智玥","12",,"h"
"539659","王伯大","8",,"w"
"539660","顾鉴","12",,"g"
"539661","汪韶","8",,"w"
"539662","刘峤","8",,"l"
"539663","谢华国","13",,"x"
"539664","李桓","12",,"l"
"539665","陆典","11",,"l"
"539666","路半千","6",,"l"
"539667","李薰","8",,"l"
"539668","斌椿","12",,"b"
"539669","褚沄","4",,"c"
"539671","李克正","11",,"l"
"539672","倪德元","8",,"n"
"539673","清尚","6",,"q"
"539674","舒逢吉","12",,"s"
"539675","李麟","11",,"l"
"539676","徐介","6",,"x"
"539677","李京","8",,"l"
"539679","黄樵仲","8",,"h"
"539680","李仲光","8",,"l"
"539681","侯云松","12",,"h"
"539682","毛如瑜","12",,"m"
"539683","何宗范","8",,"h"
"539684","汪辉祖","12",,"w"
"539685","徐元娘","8",,"x"
"539686","刘蕃","6",,"l"
"539687","释重喜","8",,"s"
"539689","萧应魁","11",,"x"
"539690","熊应亨","8",,"x"
"539691","刘献","12",,"l"
"539692","熊士鹏","12",,"x"
"539693","张浚","8",,"z"
"539694","陆圻","11",,"l"
"539695","蔡魁","11",,"c"
"539696","丘吉","11",,"q"
"539697","陈潜夫","11",,"c"
"539698","陶凯","11",,"t"
"539699","蔡晋镛","13",,"c"
"539700","谭清海","11",,"t"
"539701","邵自镇","12",,"s"
"539702","李埴","8",,"l"
"539703","秦兰生","12",,"q"
"539704","浦淮音","12",,"p"
"539705","段宝","10",,"d"
"539706","仓景愉","12",,"c"
"539707","蒋白","8",,"j"
"539708","徐宝之","8",,"x"
"539709","蔡廷秀","10",,"c"
"539710","管世铭","12",,"g"
"539711","觉罗成桂","12",,"j"
"539712","宋自适","8",,"s"
"539713","刘南翁","8",,"l"
"539714","夏子龄","12",,"x"
"539715","胡直孺","8",,"h"
"539716","宋景瞻","8",,"s"
"539717","亚栖","6",,"y"
"539718","徐商","6",,"x"
"539719","许毂","8",,"x"
"539720","李时亮","8",,"l"
"539721","汤舜民","10",,"t"
"539722","吕谦恒","12",,"l"
"539723","释智月","8",,"s"
"539724","廖国恩","12",,"l"
"539725","高应乾","8",,"g"
"539726","胡昌基","12",,"h"
"539728","文绅仪","8",,"w"
"539730","吕元夫","11",,"l"
"539731","唐仲温","8",,"t"
"539732","孙世封","12",,"s"
"539733","饶堪","11",,"r"
"539734","鲁仕能","8",,"l"
"539736","孔昭虔","12",,"k"
"539737","罗虬","6",,"l"
"539738","马文斌","8",,"m"
"539739","李爱山","10",,"l"
"539740","向日贞","12",,"x"
"539741","马源","12",,"m"
"539742","谢惇","8",,"x"
"539743","焦焕炎","8",,"j"
"539744","徐志岩","12",,"x"
"539745","练高","11",,"l"
"539746","韩宜可","11",,"h"
"539747","陈贵谦","8",,"c"
"539748","胡韫玉","13",,"h"
"539749","夏翼朝","12",,"x"
"539750","传慧","11",,"c"
"539751","王世忠","12",,"w"
"539752","李素","11",,"l"
"539753","独孤铉","6",,"d"
"539754","佟世临","12",,"t"
"539755","胡醇","12",,"h"
"539756","梅应发","8",,"m"
"539757","陈凤","11",,"c"
"539758","梁干","11",,"l"
"539759","石岩","10",,"s"
"539760","祝元膺","6",,"z"
"539761","史少南","8",,"s"
"539762","陈授","12",,"c"
"539763","顾梦游","12",,"g"
"539764","吴陵","8",,"w"
"539765","姜舜玉","11",,"j"
"539766","陈龟年","8",,"c"
"539767","裴士禹","8",,"p"
"539768","慧秀","11",,"h"
"539769","翁彦国","8",,"w"
"539770","徐莘田","12",,"x"
"539771","长屋","6",,"z"
"539772","郭仲敬","8",,"g"
"539773","史唐卿","8",,"s"
"539774","王焯","12",,"w"
"539775","宋自逊","8",,"s"
"539776","方达圣","12",,"f"
"539777","邓熛","8",,"d"
"539778","李琛","11",,"l"
"539779","曹棐","8",,"c"
"539780","舒清国","8",,"s"
"539781","李如枚","12",,"l"
"539782","华沅","12",,"h"
"539783","王韫秀","6",,"w"
"539784","温子升","4",,"w"
"539785","蒋溥","12",,"j"
"539786","陆九渊","8",,"l"
"539787","陈梦良","8",,"c"
"539788","崔子方","8",,"c"
"539789","刘鳌","8",,"l"
"539790","建阳举子","8",,"j"
"539791","马春长","12",,"m"
"539792","释今堕","11",,"s"
"539793","释智本","8",,"s"
"539794","陈世卿","8",,"c"
"539795","缪葆忠","12",,"m"
"539796","胡僧","8",,"h"
"539797","李坦之","8",,"l"
"539798","杜常","8",,"d"
"539799","刘志行","8",,"l"
"539800","宿梦鲤","11",,"s"
"539801","胡德琳","12",,"h"
"539802","刘体仁","11",,"l"
"539803","王昌符","8",,"w"
"539804","潘廷选","12",,"p"
"539805","陈旸","8",,"c"
"539806","卢真","6",,"l"
"539807","吴元臣","12",,"w"
"539808","释净端","8",,"s"
"539809","陈师韩","8",,"c"
"539810","曹学闵","12",,"c"
"539811","陶元淳","12",,"t"
"539812","阮元","12",,"r"
"539813","刘岩","12",,"l"
